,x,y,mag275,uncert275,chi275,snr275,sharpness275,roundness275,crowding275,mag336,uncert336,chi336,snr336,sharpness336,roundness336,crowding336,field,RA,dec,QF1,Foreground
23147,3963.28,778.52,26.489,0.368,1.23,2.9,0.342,0.17,0.129,25.825,0.193,1.3,5.6,0.124,0.838,0.081,8,308.7798347627789,60.127208431395296,0,0
23148,3105.47,194.49,29.037,3.674,1.08,0.3,0.809,6.638,0.424,26.299,0.421,1.1,2.6,0.347,-0.175,0.367,8,308.8002194121375,60.1324399215128,0,0
23149,789.49,2258.65,28.441,1.969,1.3,0.6,-0.81,-2.451,0.254,25.873,0.196,1.21,5.6,-0.086,0.806,0.104,8,308.78453444709083,60.16567802206521,0,0
23150,2557.47,294.1,26.445,0.292,1.23,3.7,-0.025,-0.544,0.019,25.758,0.172,1.22,6.3,0.1,0.921,0.014,8,308.8040637806575,60.138263147882526,0,0
23151,1161.23,2154.76,27.148,0.792,1.19,1.4,0.163,2.768,0.4,26.753,0.459,1.09,2.4,-0.266,0.623,0.046,8,308.7826327176971,60.161536803810485,0,0
23152,2563.33,2899.58,27.379,2.345,0.69,0.5,-0.93,9.999,1.842,27.397,0.743,1.24,1.5,0.008,1.359,0.499,8,308.75337070756564,60.151879749034435,0,0
23153,2839.0,3858.89,25.812,0.232,1.17,4.7,-0.182,0.574,0.212,26.21,0.277,0.93,3.9,-0.624,-0.337,0.592,8,308.73181484466915,60.15424150567743,0,0
23154,1082.94,3571.49,26.142,0.321,1.39,3.4,0.352,1.395,0.602,25.733,0.187,1.05,5.8,-0.137,0.022,0.522,8,308.75590821946184,60.16972710459591,0,0
23155,741.91,515.01,25.57,0.143,1.07,7.6,-0.249,0.401,0.393,26.277,0.301,1.14,3.6,-0.284,0.47,0.558,8,308.8189304464338,60.15698188918506,0,0
23156,619.17,1249.24,26.74,0.492,1.61,2.2,0.594,1.172,0.018,25.756,0.175,1.19,6.2,0.192,-0.094,0.001,8,308.805955844537,60.16202569299811,0,0
23157,1703.81,117.93,27.726,1.529,1.41,0.7,1.41,5.862,0.473,25.889,0.254,1.34,4.3,-0.135,0.019,0.005,8,308.81649239342505,60.14559368188464,0,0
23158,256.12,306.09,26.928,0.61,1.19,1.8,0.284,5.042,0.457,25.991,0.198,1.17,5.5,0.187,0.337,0.048,8,308.8281202652029,60.16058176154789,0,0
23159,1811.58,4201.88,28.624,1.963,1.24,0.6,0.81,4.041,0.042,26.012,0.212,0.93,5.1,-0.131,1.403,0.012,8,308.7359666529362,60.16598179116037,0,0
23160,2834.65,400.5,25.612,0.182,1.19,6.0,0.016,0.342,0.006,26.214,0.336,1.43,3.2,0.201,0.682,0.005,8,308.79907382601283,60.13614104001673,0,0
23161,1387.68,2025.28,26.507,0.544,1.12,2.0,-0.179,0.174,0.003,25.948,0.319,1.31,3.4,0.671,-1.426,0.003,8,308.7827613186972,60.15866670342346,0,0
23162,2604.39,3225.06,26.748,1.72,1.6,0.6,0.4,3.873,0.087,29.932,5.759,1.1,0.2,0.04,-0.579,0.011,8,308.7466102443162,60.15318917097695,0,0
23163,1567.39,2963.16,26.037,0.277,1.28,3.9,0.034,1.317,0.02,25.917,0.338,1.3,3.2,-0.15,-0.353,0.013,8,308.7626314654821,60.161849235019524,0,0
23164,1669.8,476.35,27.223,0.719,1.08,1.5,-0.051,1.251,1.961,26.477,0.331,0.91,3.3,-0.052,-0.322,1.5,8,308.80988788103485,60.14780534949289,0,0
23165,3007.26,2208.2,25.707,0.252,1.69,4.3,-0.264,0.578,0.219,26.317,0.251,1.1,4.3,-0.198,0.794,0.395,8,308.76213191076744,60.143958417051365,1,0
23166,1840.14,3509.27,26.82,0.608,1.3,1.8,-0.273,0.363,0.047,26.613,0.482,1.56,2.3,0.316,1.018,0.11,8,308.7491366880734,60.16207435348446,0,0
23167,2617.22,917.04,26.178,0.233,1.17,4.7,0.129,-0.171,0.0,25.67,0.143,1.02,7.6,0.024,0.469,0.0,8,308.79133220788685,60.140956092479186,1,0
23168,229.92,2869.51,27.968,2.403,1.0,0.5,-1.718,-0.442,0.001,26.709,0.312,0.87,3.5,-0.207,0.21,0.0,8,308.7785590637356,60.1742969651911,0,0
23169,119.96,3976.26,25.169,0.336,0.97,3.2,-0.212,-0.028,0.145,26.911,0.469,1.1,2.3,-0.276,0.837,0.224,8,308.75818882424676,60.181167201851466,0,0
23170,3295.36,1945.35,27.45,0.664,1.18,1.6,-0.557,0.289,0.062,25.784,0.178,1.24,6.1,-0.186,0.421,0.052,8,308.76420438013184,60.139792270669815,0,0
23171,2196.71,645.98,26.285,0.323,1.45,3.4,0.158,1.416,0.233,25.717,0.228,1.34,4.8,-0.171,-0.11,0.2,8,308.8010332281202,60.14360018923949,0,0
23172,1061.4,1523.15,25.738,0.162,1.2,6.7,0.075,0.031,0.016,26.124,0.255,1.1,4.3,-0.026,0.599,0.136,8,308.795964408147,60.15918683829896,1,0
23173,893.46,850.83,26.111,0.487,0.64,2.2,0.69,-0.336,0.006,26.716,0.395,1.18,2.8,-0.099,-0.109,0.019,8,308.81080428606003,60.15728040848731,0,0
23174,1844.31,3894.18,25.522,0.169,1.16,6.4,-0.101,0.368,0.87,26.324,0.373,1.26,2.9,0.115,0.21,1.625,8,308.74160679303486,60.16405209093106,0,0
23175,3320.07,1866.07,26.496,0.355,1.32,3.1,0.523,0.235,0.034,25.89,0.296,1.63,3.7,0.384,0.519,0.021,8,308.76548456222105,60.13913731533459,0,0
23176,2651.58,800.68,26.134,0.491,1.41,2.2,0.306,2.144,0.067,26.36,0.291,1.26,3.7,-0.027,-0.05,0.153,8,308.79323050877616,60.140012866526895,0,0
23177,842.57,2338.9,26.927,0.714,1.0,1.5,-1.006,5.378,0.449,26.437,0.404,1.31,2.7,0.053,-0.543,0.554,8,308.78241406878345,60.16558576416813,0,0
23178,2479.32,247.21,28.284,2.726,1.36,0.4,-0.384,-1.693,0.203,27.36,0.673,1.11,1.6,1.113,1.298,0.723,8,308.8057988972134,60.13877272731598,0,0
23179,1621.15,3204.55,26.57,0.432,1.27,2.5,0.287,0.855,0.631,26.053,0.21,1.04,5.2,0.042,0.463,0.598,8,308.7573707171556,60.16259522740024,0,0
23180,1446.49,1121.71,25.561,0.282,1.02,3.8,0.06,3.515,0.009,26.797,0.507,1.51,2.1,0.55,0.498,0.078,8,308.7997036853939,60.153354356763245,0,0
23181,3667.8,1886.86,27.69,1.181,1.29,0.9,0.909,1.978,1.408,26.316,0.375,1.47,2.9,0.186,0.876,0.994,8,308.76141721972755,60.1358821314912,0,0
23182,2092.2,735.57,27.521,0.729,1.06,1.5,-1.031,1.178,0.797,25.754,0.198,1.25,5.5,-0.252,0.572,0.633,8,308.8003950139099,60.1450814476445,0,0
23183,2431.95,3074.51,27.148,1.249,1.59,0.9,-0.526,2.553,0.0,25.755,0.182,1.28,6.0,-0.004,0.156,0.0,8,308.75135413472725,60.154068287937335,0,0
23184,2295.87,443.29,26.906,0.596,1.46,1.8,-0.226,1.879,0.025,25.806,0.184,1.27,5.9,-0.023,-0.161,0.001,8,308.80392499583564,60.14157673582528,0,0
23185,2594.43,1284.22,27.492,0.705,0.97,1.5,-0.046,0.786,0.819,25.73,0.22,1.3,4.9,-0.142,0.503,1.062,8,308.7844384290274,60.14310395375702,0,0
23186,1482.5,1170.7,26.359,0.36,1.25,3.0,0.223,0.078,0.527,26.603,0.434,1.21,2.5,-0.194,0.807,1.14,8,308.7983716725542,60.153263306836024,0,0
23187,3888.17,2362.76,27.101,0.894,1.73,1.2,0.193,-0.458,0.002,27.017,0.597,1.33,1.8,-0.243,2.584,0.008,8,308.74984899982496,60.136245809404635,0,0
23188,2603.18,413.08,25.881,0.249,1.2,4.4,-0.06,0.748,1.633,26.216,0.293,1.05,3.7,-0.249,0.092,1.728,8,308.80127051465956,60.13844586398451,0,0
23189,2596.14,2103.89,27.625,0.976,1.12,1.1,-1.009,3.845,0.607,26.363,0.351,1.23,3.1,-0.194,-0.043,0.761,8,308.768491690219,60.14738868415146,0,0
23190,710.7,1397.63,26.231,0.279,1.35,3.9,0.07,0.3,0.08,25.786,0.19,1.23,5.7,-0.479,0.518,0.26,8,308.80210526456256,60.16191973299155,0,0
23191,3370.61,989.26,27.32,0.768,1.37,1.4,-0.081,1.386,1.147,26.611,0.345,1.2,3.1,-0.137,0.532,0.911,8,308.78198699677887,60.13404762104123,0,0
23192,1678.92,578.5,26.128,0.227,1.2,4.8,0.412,0.536,0.014,25.877,0.196,1.26,5.5,-0.104,0.094,0.004,8,308.80780691929795,60.148253670813425,1,0
23193,255.57,48.51,25.768,0.194,1.16,5.6,-0.032,0.9,0.678,27.465,0.822,0.96,1.3,0.561,3.822,0.562,8,308.83313164966484,60.15923336911123,0,0
23194,3081.26,417.02,25.983,0.229,1.19,4.7,-0.087,0.669,0.004,25.972,0.2,1.19,5.4,-0.288,-0.372,0.002,8,308.7961526004905,60.13384253159968,1,0
23195,18.59,1517.64,27.964,1.755,1.12,0.6,0.977,8.227,0.612,25.907,0.4,1.37,2.7,-0.365,-0.355,0.261,8,308.80707827445497,60.169243796456655,0,0
23196,1486.94,1431.85,27.26,0.992,1.18,1.1,-0.124,0.395,0.615,26.318,0.466,1.59,2.3,-0.049,0.196,1.263,8,308.79324934876826,60.15459150357914,0,0
23197,1589.4,3264.78,28.839,3.444,1.24,0.3,-0.879,3.666,1.685,26.12,0.402,1.64,2.7,-0.078,-0.181,1.56,8,308.7565341343129,60.16321830956968,0,0
23198,121.7,60.68,28.477,2.365,1.33,0.5,0.641,2.379,0.211,26.016,0.251,1.39,4.3,0.198,0.302,0.054,8,308.8343092216972,60.16059176042191,0,0
23199,3522.61,727.27,25.99,0.174,1.05,6.2,-0.062,0.158,0.0,25.788,0.159,1.11,6.8,-0.041,0.243,0.0,8,308.7854740040033,60.131202197917794,1,0
23200,2893.29,3698.99,30.132,9.131,1.44,0.1,1.03,3.422,0.012,26.811,0.732,1.42,1.5,0.301,-0.103,0.001,8,308.7343523400828,60.15287805653838,0,0
23201,2692.42,826.56,26.414,0.338,1.34,3.2,-0.098,0.34,0.623,26.552,0.321,1.09,3.4,0.152,-0.472,0.554,8,308.79229709215275,60.13975370885859,0,0
23202,100.45,9.66,26.775,0.779,1.15,1.4,-0.13,0.367,0.431,26.221,0.429,1.39,2.5,0.098,0.682,0.42,8,308.8355251579186,60.1605290631238,0,0
23203,3803.52,3159.18,26.023,0.586,1.62,1.9,0.966,3.113,2.324,26.044,0.302,1.06,3.6,0.041,2.247,2.298,8,308.73526217218426,60.14124023866683,0,0
23204,3483.65,3987.65,27.683,1.005,1.08,1.1,0.42,2.945,0.513,26.142,0.235,1.07,4.6,0.248,0.87,0.031,8,308.7225236880996,60.14867749386211,0,0
23205,930.13,4019.78,25.88,0.184,1.08,5.9,0.053,0.818,0.083,25.897,0.209,1.23,5.2,0.207,0.503,0.114,8,308.74879888617113,60.17355650343406,1,0
23206,2186.15,765.57,28.216,1.281,1.15,0.8,0.697,0.044,0.366,25.967,0.213,1.24,5.1,-0.027,0.675,0.177,8,308.79882115070643,60.144330292473605,0,0
23207,1101.24,3556.38,26.598,0.383,1.08,2.8,0.032,1.193,1.175,25.296,0.239,1.21,4.5,0.008,-0.095,0.734,8,308.7560091796114,60.16947079832644,0,0
23208,1573.99,933.55,26.178,0.234,1.14,4.6,0.144,0.568,0.324,25.976,0.298,1.25,3.6,0.005,0.137,0.625,8,308.8020150246417,60.15113313606877,0,0
23209,1512.27,518.81,26.655,0.417,1.37,2.6,0.199,1.024,0.082,26.893,1.153,1.13,0.9,0.125,-1.106,0.146,8,308.81072522981043,60.14955186669524,0,0
23210,2057.05,3220.34,26.451,0.508,0.97,2.1,-0.396,0.46,1.472,25.907,0.288,1.39,3.8,-0.861,0.612,1.358,8,308.75246928754495,60.158460467060145,0,0
23211,2730.55,3120.4,26.855,0.719,1.48,1.5,-0.042,0.362,1.303,25.954,0.238,1.2,4.6,0.137,0.487,1.061,8,308.74731594183976,60.151419666618864,0,0
23212,4084.64,2049.54,26.02,0.245,1.33,4.4,0.241,0.516,0.0,25.321,0.246,1.11,4.4,-0.068,-1.516,0.001,8,308.75386608901067,60.13270229389887,1,0
23213,4010.01,2904.92,24.973,0.267,1.16,4.1,0.104,0.274,0.008,29.268,4.429,1.41,0.2,-0.625,3.302,0.115,8,308.7380300821753,60.13790927298035,0,0
23214,4164.83,689.96,29.458,7.004,1.39,0.2,0.842,0.391,0.295,25.789,0.283,1.13,3.8,0.238,1.182,0.101,8,308.77943113336613,60.124793956026046,0,0
23215,3014.76,2735.22,26.916,1.904,2.06,0.6,0.95,-2.1,0.011,26.201,0.222,1.11,4.9,-0.103,0.152,0.023,8,308.7518096139556,60.14664991948312,0,0
23216,1698.05,1846.54,28.375,2.988,1.37,0.4,-1.66,-0.22,0.006,26.25,0.386,1.73,2.8,0.739,0.031,0.003,8,308.7829623451499,60.15472627616625,0,0
23217,1462.67,3839.69,26.364,0.278,1.05,3.9,0.386,0.194,0.271,25.862,0.165,1.03,6.6,0.287,0.378,0.224,8,308.74668855685707,60.167459309801245,0,0
23218,891.33,352.45,26.272,0.238,1.11,4.6,0.259,0.671,0.228,25.903,0.177,1.1,6.1,0.049,0.48,0.292,8,308.8205118714301,60.15468286501705,1,0
23219,828.52,592.05,25.943,0.178,1.13,6.1,0.054,0.184,0.041,26.034,0.205,1.16,5.3,-0.036,0.233,0.052,8,308.81651894016153,60.15654906054229,1,0
23220,54.84,2159.97,27.9,3.986,2.34,0.3,0.195,0.256,0.032,25.717,0.535,2.06,2.0,0.029,-0.194,0.008,8,308.7942059335926,60.172266133112345,0,0
23221,4063.47,3686.2,26.47,1.441,2.05,0.8,1.408,-3.051,0.103,25.952,0.243,1.45,4.5,0.23,0.378,0.049,8,308.72228147774234,60.14148643279349,0,0
23222,1025.52,533.86,26.544,0.383,1.37,2.8,-0.012,0.64,0.837,25.965,0.214,1.11,5.1,-0.061,0.612,0.792,8,308.8155701327863,60.15433824222788,0,0
23223,3169.94,3042.14,27.663,1.072,1.42,1.0,0.439,1.241,0.52,26.016,0.264,1.1,4.1,-0.121,1.041,0.802,8,308.744208962216,60.14675768743707,0,0
23224,660.43,1913.52,27.091,0.534,1.3,2.0,-0.113,1.312,0.026,26.216,0.222,1.09,4.9,-0.109,-1.076,0.004,8,308.7926066028833,60.165114698330584,0,0
23225,1454.26,1511.73,26.38,0.365,1.28,3.0,-0.038,0.342,0.74,25.534,0.365,1.48,3.0,-0.032,0.06,1.091,8,308.7920415336059,60.15532696728997,0,0
23226,3843.99,2018.74,27.026,1.501,1.94,0.7,0.031,0.429,0.355,25.967,0.23,1.3,4.7,0.118,-0.173,0.113,8,308.75699894701006,60.1348691732848,0,0
23227,203.28,496.53,26.317,0.3,1.37,3.6,0.016,-0.173,0.059,26.129,0.249,1.11,4.4,-0.157,0.223,0.068,8,308.8249772030991,60.16209345945679,0,0
23228,1942.17,3691.46,26.217,0.254,1.15,4.3,-0.147,0.078,0.001,26.104,0.216,1.11,5.0,0.047,0.223,0.004,8,308.744518299759,60.162042355374794,1,0
23229,1526.68,1066.05,26.534,0.508,0.98,2.1,0.587,0.746,0.004,26.527,0.767,1.4,1.4,-1.445,-0.108,0.007,8,308.79993930860894,60.15228649104603,0,0
23230,1860.46,1117.54,26.144,0.267,1.13,4.1,0.172,0.869,0.655,25.797,0.199,0.99,5.5,0.16,-0.16,0.579,8,308.7954175055353,60.14932847888202,1,0
23231,4170.92,2175.9,26.388,0.385,1.08,2.8,-0.008,0.228,0.123,25.485,0.246,0.95,4.4,0.238,0.096,0.026,8,308.75050242872607,60.13253010247649,0,0
23232,906.96,2863.44,26.893,0.896,0.62,1.2,-0.928,-0.233,1.788,26.218,0.305,1.09,3.6,0.142,0.355,1.76,8,308.7715348293388,60.16771546621232,0,0
23233,3304.02,330.27,26.217,0.239,1.17,4.5,-0.281,0.543,0.018,25.666,0.157,1.04,6.9,-0.042,0.193,0.011,8,308.7954889298835,60.1312324592493,1,0
23234,3036.65,576.32,25.698,0.228,0.95,4.8,-0.26,0.128,1.881,26.511,0.432,0.92,2.5,0.13,1.316,2.754,8,308.79352873213054,60.13511038189096,0,0
23235,3345.25,4341.51,26.776,1.072,1.2,1.0,-1.701,-0.866,0.124,25.7,0.345,1.4,3.1,0.266,-0.228,0.157,8,308.7170997011776,60.15187094179191,0,0
23236,57.4,3984.29,25.394,0.293,0.9,3.7,-0.166,2.003,0.158,26.365,0.335,0.93,3.2,0.292,-0.178,0.135,8,308.7586924491632,60.18181460301035,0,0
23237,2331.1,3381.8,25.725,0.15,1.05,7.2,0.026,0.367,0.036,26.128,0.293,1.44,3.7,-0.386,0.113,0.087,8,308.74644196729184,60.15665539868848,0,0
23238,1621.13,3303.9,26.457,0.391,1.46,2.8,-0.296,0.319,0.195,25.813,0.268,1.62,4.0,0.311,0.14,0.21,8,308.75543889891617,60.16311647470189,0,0
23239,2110.73,3162.22,26.28,0.364,1.46,3.0,-0.319,0.619,0.996,26.286,0.317,1.15,3.4,-0.037,0.127,1.32,8,308.7530336879252,60.157636287930536,0,0
23240,782.15,2286.16,26.05,0.283,1.4,3.8,-0.131,1.192,0.144,25.84,0.215,1.29,5.0,0.149,0.063,0.202,8,308.7840769828238,60.165893415559395,0,0
23241,1844.06,3718.73,29.035,3.341,1.39,0.3,-0.219,0.068,0.059,25.573,0.18,1.11,6.0,0.039,0.302,0.251,8,308.7450217927751,60.16313467654301,0,0
23242,81.46,3525.65,28.484,2.368,1.19,0.5,1.547,5.35,0.284,26.137,0.29,1.15,3.7,0.394,0.994,0.021,8,308.76736198162615,60.17917598443455,0,0
23243,1461.46,700.5,25.957,0.222,1.05,4.9,-0.017,0.123,1.302,25.98,0.226,1.03,4.8,-0.153,0.471,1.263,8,308.8077310263417,60.15099756371794,0,0
23244,1315.77,1427.05,27.784,1.237,1.28,0.9,0.782,1.227,0.022,26.128,0.255,1.26,4.3,0.317,-0.075,0.004,8,308.7951484713806,60.15622193156324,0,0
23245,374.95,383.15,26.112,0.207,1.12,5.2,-0.11,0.821,0.063,25.83,0.161,1.1,6.7,0.074,-0.266,0.094,8,308.8253677226451,60.15983763984662,1,0
23246,1714.38,3965.04,26.837,1.015,1.04,1.1,-1.201,5.665,0.046,26.117,0.244,1.29,4.5,0.383,-0.567,0.025,8,308.741597681656,60.16568085232461,0,0
23247,323.59,1651.6,26.091,0.304,1.14,3.6,0.24,0.179,1.396,26.033,0.247,1.19,4.4,-0.088,0.191,1.336,8,308.80125393691867,60.166997456626085,0,0
23248,1163.93,2152.39,26.343,0.589,1.31,1.8,0.962,4.308,0.196,26.81,0.403,1.23,2.7,0.025,0.099,0.142,8,308.7826503136821,60.161498246910995,0,0
23249,2708.42,2236.65,27.02,2.346,1.97,0.5,1.195,0.544,0.011,27.259,0.686,1.4,1.6,-0.473,-0.165,0.002,8,308.76472805581477,60.146998893599225,0,0
23250,1142.28,2722.09,26.426,0.355,1.1,3.1,-0.111,1.266,0.157,25.962,0.217,1.2,5.0,-0.036,0.92,0.327,8,308.7718016946499,60.1646972861006,0,0
23251,2862.44,2762.75,26.375,0.314,1.05,3.5,-0.051,0.774,1.097,25.808,0.236,1.02,4.6,0.032,0.296,1.167,8,308.7528791780002,60.148268097703955,0,0
23252,1439.5,2546.41,25.893,0.281,1.54,3.9,0.405,1.038,0.398,25.904,0.226,1.3,4.8,0.174,0.328,0.574,8,308.77208324480586,60.16090014666731,0,0
23253,1329.1,3512.58,26.196,0.287,1.21,3.8,-0.183,0.191,0.638,26.017,0.301,1.23,3.6,0.395,1.097,0.703,8,308.75445886367845,60.16703642749269,0,0
23254,2711.1,492.13,29.893,6.765,1.22,0.2,-1.127,-0.396,0.921,25.992,0.206,1.11,5.3,-0.111,0.705,0.281,8,308.79859682755557,60.13781715693972,0,0
23255,1763.13,599.0,26.503,0.628,1.34,1.7,0.333,1.159,0.229,26.045,0.219,1.16,5.0,0.168,0.267,0.165,8,308.80652008307595,60.14754691005854,0,0
23256,2825.99,3247.16,26.691,0.363,1.29,3.0,0.237,2.007,0.117,29.002,2.34,1.03,0.5,0.756,2.116,0.628,8,308.74384613504026,60.151160770091295,0,0
23257,4029.57,710.07,25.852,0.208,1.45,5.2,-0.015,0.107,0.004,25.961,0.191,1.2,5.7,-0.02,0.412,0.004,8,308.78046569745777,60.12620793976886,1,0
23258,2764.91,262.04,28.805,2.634,1.35,0.4,0.27,1.117,0.021,26.193,0.206,1.06,5.3,0.062,-0.024,0.001,8,308.8024987002209,60.1360884873315,0,0
23259,1596.28,1272.34,26.838,0.45,1.28,2.4,0.158,0.236,0.496,26.031,0.227,1.16,4.8,-0.046,0.8,0.134,8,308.79519599246754,60.15269646688923,0,0
23260,3148.37,2981.88,26.957,0.644,1.46,1.7,-0.09,0.433,1.369,26.227,0.314,1.23,3.5,0.286,0.51,1.181,8,308.74560754341303,60.146650466217814,0,0
23261,3140.59,4366.79,25.513,0.254,0.83,4.3,-0.172,1.519,0.293,26.113,0.45,0.87,2.4,0.916,1.07,0.289,8,308.7187624704902,60.15398418082998,0,0
23262,2968.35,4173.77,26.79,0.615,0.83,1.8,0.385,1.482,0.005,26.682,0.415,1.01,2.6,0.532,0.26,0.001,8,308.7243295414422,60.15463982012987,0,0
23263,3951.2,3988.84,28.456,4.183,1.43,0.3,-1.716,0.055,0.319,26.057,0.208,1.1,5.2,0.21,0.269,0.06,8,308.71757948913285,60.144158634976726,0,0
23264,1704.39,3116.44,27.466,1.572,1.63,0.7,1.111,2.15,0.328,26.096,0.209,1.08,5.2,-0.077,0.433,0.376,8,308.7582066414501,60.16132773204828,0,0
23265,1760.6,4234.4,26.464,0.353,1.07,3.1,0.207,0.467,0.96,25.785,0.391,1.17,2.8,-0.656,2.788,1.801,8,308.7358712120044,60.16664558493958,0,0
23266,1547.58,1076.64,25.842,0.19,1.26,5.7,-0.142,-0.083,0.061,26.477,0.311,1.08,3.5,0.429,0.604,0.013,8,308.79951300227873,60.15213995437013,0,0
23267,1361.5,3992.41,26.368,0.614,0.92,1.8,0.507,0.724,1.033,26.43,0.318,1.1,3.4,0.325,0.428,1.059,8,308.74478421295623,60.169238979121076,0,0
23268,1287.44,1858.44,26.491,0.379,1.22,2.9,-0.011,0.21,1.126,25.851,0.25,1.29,4.3,-0.45,0.924,1.143,8,308.7870619928831,60.15876063080994,0,0
23269,4144.52,2316.49,25.523,0.183,1.0,5.9,-0.194,0.083,0.392,28.007,2.993,1.07,0.4,-4.918,-0.164,2.864,8,308.74804871685006,60.13352274411672,0,0
23270,2440.39,2351.08,26.426,0.408,1.36,2.7,-0.004,0.37,0.822,26.791,0.647,1.52,1.7,0.534,0.841,1.577,8,308.76532870034384,60.15019230188592,0,0
23271,4064.08,440.39,25.694,0.162,1.19,6.7,0.102,0.006,0.186,26.328,0.313,1.11,3.5,-0.021,0.365,0.161,8,308.7853393318557,60.12445869602753,0,0
23272,2075.07,885.59,26.963,0.55,1.35,2.0,0.505,0.361,0.145,26.239,0.275,1.26,4.0,-0.033,0.236,0.099,8,308.79766086625756,60.1460348651729,0,0
23273,1609.33,2187.0,29.002,4.344,1.31,0.2,0.566,-0.527,1.953,27.039,0.548,1.3,2.0,0.298,1.232,0.225,8,308.7772798222736,60.157371281604576,0,0
23274,1772.93,4028.13,26.841,0.414,1.2,2.6,-0.028,0.899,0.306,26.309,0.335,1.05,3.2,0.065,-0.323,0.299,8,308.73975356466025,60.16544502123529,0,0
23275,686.06,2762.95,26.983,0.686,1.19,1.6,0.858,-0.956,1.549,26.034,0.229,1.18,4.7,0.062,1.545,0.97,8,308.77581915883667,60.16932517781195,0,0
23276,1835.32,918.65,26.082,0.258,1.12,4.2,0.2,0.436,1.252,25.763,0.206,1.08,5.3,0.059,0.633,1.393,8,308.79954751295236,60.148527336522974,0,0
23277,3295.37,953.07,25.9,0.263,1.34,4.1,-0.214,0.678,0.779,26.265,0.351,1.4,3.1,1.045,1.259,1.415,8,308.78348302298684,60.13458550007087,0,0
23278,1646.62,1927.36,25.552,0.15,1.14,7.2,-0.176,-0.323,0.258,26.252,0.332,1.58,3.3,0.093,2.34,0.389,8,308.7819337664613,60.15564795607942,0,0
23279,3839.19,513.68,26.973,0.552,1.23,2.0,0.398,1.084,0.467,25.886,0.221,1.32,4.9,0.049,0.368,0.229,8,308.78628591135447,60.12701877123193,0,0
23280,3826.95,4398.14,25.623,0.722,2.59,1.5,0.736,1.46,0.117,26.069,0.491,1.57,2.2,0.213,0.382,0.066,8,308.71092885176347,60.14750532104487,0,0
23281,358.52,984.32,26.521,0.319,1.22,3.4,0.141,0.273,0.326,25.884,0.209,1.34,5.2,-0.14,0.501,0.062,8,308.8138569976613,60.16315500201179,0,0
23282,4110.38,2873.52,25.731,0.19,1.18,5.7,0.141,1.35,0.044,28.077,2.126,1.59,0.5,-0.593,0.426,0.868,8,308.7375836794588,60.13677340664628,0,0
23283,2884.65,3804.96,27.118,0.659,1.39,1.6,0.193,0.443,0.736,25.912,0.193,1.09,5.6,-0.071,1.536,0.694,8,308.73238278062905,60.15351708365508,0,0
23284,2598.49,3415.23,26.435,0.404,1.65,2.7,0.539,-0.202,0.026,25.813,0.208,1.44,5.2,-0.031,0.802,0.003,8,308.7429748980188,60.15424330892334,0,0
23285,1244.38,2117.13,28.031,3.425,1.78,0.3,3.547,7.092,1.649,27.446,0.737,0.99,1.5,0.237,2.865,0.638,8,308.7824872084678,60.160534965368775,0,0
23286,3473.19,290.18,26.98,1.219,1.29,0.9,0.145,1.465,1.041,26.401,0.284,1.1,3.8,0.004,0.852,0.302,8,308.794484123436,60.129385702491696,0,0
23287,1393.65,1302.41,26.51,0.334,1.23,3.2,0.252,0.877,0.006,25.792,0.203,1.44,5.4,-0.177,0.467,0.002,8,308.7967493093808,60.15481424175949,0,0
23288,2784.58,2942.01,26.119,0.286,1.32,3.8,0.061,1.295,0.021,25.672,0.236,1.44,4.6,0.044,0.979,0.021,8,308.7502147635731,60.14996148094114,0,0
23289,4023.35,2952.41,25.391,0.178,1.43,6.1,-0.063,0.714,0.24,27.017,0.558,1.35,1.9,-0.587,0.97,0.89,8,308.7369666756426,60.13802911868849,0,0
23290,4015.56,2820.2,25.628,0.177,1.4,6.1,0.065,0.444,0.05,25.978,0.271,1.41,4.0,-0.037,0.058,0.046,8,308.7396181513742,60.137411459865845,0,0
23291,1129.54,1986.83,29.193,3.625,1.1,0.3,-0.147,1.426,0.175,26.263,0.347,1.38,3.1,0.109,0.854,0.152,8,308.7862317852163,60.1609619277554,0,0
23292,192.11,792.35,26.926,0.624,1.07,1.7,0.264,0.021,0.841,25.973,0.248,1.13,4.4,-0.023,0.69,0.959,8,308.819345539311,60.16375578994949,0,0
23293,2297.29,816.02,25.818,0.173,1.17,6.3,-0.221,-0.211,0.12,26.086,0.216,1.16,5.0,-0.017,1.032,0.248,8,308.7966687387509,60.1435202275305,1,0
23294,1221.78,2154.66,27.241,1.309,1.37,0.8,1.195,0.877,0.251,26.498,0.287,1.04,3.8,0.577,0.296,0.166,8,308.78199596294775,60.160950556532654,0,0
23295,847.1,4103.89,27.196,2.034,2.04,0.5,2.69,2.818,0.078,25.916,0.209,1.1,5.2,0.114,0.014,0.003,8,308.74803789433764,60.17480093379173,0,0
23296,1459.02,1657.11,27.632,0.883,1.33,1.2,-0.083,1.211,0.022,26.628,0.499,1.5,2.2,0.231,4.434,0.007,8,308.7891655705027,60.15604411738881,0,0
23297,2320.41,3180.99,26.486,0.4,1.33,2.7,0.055,0.311,0.208,26.368,0.3,1.15,3.6,0.118,0.292,0.411,8,308.7504591569903,60.15570589591396,0,0
